event_time,event_phase
2019-09-10T15:46:06Z,3
2019-09-10T15:50:23Z,1
2019-09-10T15:51:40Z,3
2019-09-10T15:54:37Z,3
2019-09-10T15:55:11Z,3
2019-09-10T15:56:07Z,3
2019-09-10T16:03:15Z,2
2019-09-10T16:08:06Z,3
2019-09-10T16:08:54Z,3
2019-09-10T16:10:03Z,3
2019-09-10T17:29:13Z,2
2019-09-10T17:56:17Z,3
2019-09-10T17:56:23Z,1
2019-09-10T17:57:39Z,3
2019-09-10T17:59:42Z,2
2019-09-10T18:01:36Z,1
2019-09-10T18:01:36Z,3
2019-09-10T18:02:37Z,3
2019-09-10T18:03:06Z,2
2019-09-10T18:04:13Z,1
2019-09-10T18:04:36Z,3
2019-09-10T18:07:58Z,1
2019-09-10T18:22:10Z,3
2019-09-10T18:23:40Z,1
2019-09-10T18:26:07Z,1
2019-09-10T18:27:50Z,1
2019-09-10T18:30:38Z,1
2019-09-10T18:34:03Z,3
2019-09-10T18:34:15Z,1
2019-09-10T18:34:59Z,3
2019-09-10T18:46:55Z,3
2019-09-10T18:47:01Z,2
2019-09-10T18:52:16Z,3
2019-09-10T18:52:51Z,3
2019-09-10T18:54:30Z,2
2019-09-10T18:56:57Z,2
2019-09-10T18:57:25Z,3
2019-09-10T18:58:02Z,2
2019-09-10T19:01:07Z,3
2019-09-10T19:01:38Z,2
2019-09-10T19:02:49Z,1
2019-09-10T19:03:24Z,2
2019-09-10T19:08:49Z,2
2019-09-10T19:20:41Z,1
2019-09-10T19:31:28Z,2
2019-09-10T19:32:18Z,1
2019-09-10T19:34:02Z,1
2019-09-10T19:34:30Z,2
2019-09-10T19:35:18Z,1
2019-09-10T19:37:46Z,1
2019-09-10T19:38:24Z,1
2019-09-10T19:43:28Z,1
2019-09-10T19:45:09Z,1
2019-09-10T19:51:45Z,1
2019-09-10T19:53:17Z,3
2019-09-10T19:53:58Z,2
2019-09-10T19:55:08Z,1
2019-09-10T20:02:01Z,2
2019-09-10T20:05:25Z,2
2019-09-10T20:08:44Z,2
2019-09-10T20:09:24Z,1
2019-09-10T20:15:16Z,2
2019-09-10T20:16:35Z,2
2019-09-10T20:17:11Z,2
2019-09-10T20:17:42Z,2
2019-09-10T20:17:42Z,1
2019-09-10T20:18:56Z,2
2019-09-10T20:19:37Z,2
2019-09-10T20:20:23Z,2
2019-09-10T20:21:29Z,2
2019-09-10T20:22:47Z,2
2019-09-10T20:29:09Z,3
2019-09-10T20:29:38Z,2
2019-09-10T20:34:01Z,1
2019-09-10T20:44:17Z,2
2019-09-10T20:50:42Z,3
2019-09-10T21:12:57Z,2
2019-09-10T21:20:47Z,2
2019-09-10T21:40:03Z,3
2019-09-10T22:04:44Z,1
2019-09-10T22:18:24Z,3
2019-09-10T22:19:48Z,1
2019-09-10T22:29:32Z,2
2019-09-10T22:29:55Z,3
2019-09-10T22:34:01Z,3
2019-09-10T23:09:48Z,3
2019-09-10T23:15:38Z,3
2019-09-10T23:18:51Z,3
2019-09-10T23:26:42Z,3
2019-09-10T23:31:25Z,3
2019-09-10T23:36:56Z,3
2019-09-10T23:37:41Z,3
2019-09-10T23:38:26Z,3
2019-09-10T23:39:08Z,3
2019-09-10T23:41:21Z,3
2019-09-10T23:45:47Z,3
2019-09-10T23:51:48Z,3
2019-09-11T00:00:14Z,3
2019-09-11T00:06:40Z,3
2019-09-11T00:08:21Z,3
2019-09-11T00:13:05Z,3
2019-09-11T00:14:16Z,3
2019-09-11T00:15:08Z,3
2019-09-11T00:28:08Z,2
2019-09-11T00:36:30Z,3
2019-09-11T00:39:55Z,1
2019-09-11T00:43:57Z,3
2019-09-11T01:18:41Z,3
2019-09-11T01:19:49Z,3
2019-09-11T01:21:06Z,3
2019-09-11T01:22:41Z,3
2019-09-11T01:24:14Z,3
2019-09-11T01:27:31Z,3
2019-09-11T01:29:57Z,3
2019-09-11T01:32:06Z,3
2019-09-11T01:36:57Z,3
2019-09-11T01:41:11Z,3
2019-09-11T01:43:11Z,3
2019-09-11T01:44:50Z,3
2019-09-11T01:47:49Z,3
2019-09-11T01:51:33Z,3
2019-09-11T01:55:15Z,3
2019-09-11T01:56:42Z,3
2019-09-11T01:57:35Z,3
2019-09-11T01:58:17Z,3
2019-09-11T02:01:18Z,3
2019-09-11T02:08:25Z,3
2019-09-11T02:09:19Z,3
2019-09-11T02:16:03Z,1
2019-09-11T02:16:29Z,3
2019-09-11T02:18:01Z,2
2019-09-11T02:18:05Z,3
2019-09-11T02:19:22Z,3
2019-09-11T02:20:56Z,3
2019-09-11T02:23:05Z,3
2019-09-11T02:27:25Z,3
2019-09-11T02:31:29Z,3
2019-09-11T02:33:49Z,3
2019-09-11T02:35:41Z,3
2019-09-11T02:36:42Z,3
2019-09-11T02:37:43Z,3
2019-09-11T02:39:13Z,3
2019-09-11T02:40:00Z,3
2019-09-11T02:40:47Z,3
2019-09-11T02:41:46Z,3
2019-09-11T02:42:20Z,3
2019-09-11T02:43:01Z,3
2019-09-11T02:47:30Z,3
2019-09-11T02:49:02Z,3
2019-09-11T02:52:14Z,3
2019-09-11T03:27:10Z,3
2019-09-11T03:28:23Z,3
2019-09-11T03:33:11Z,3
2019-09-11T03:37:15Z,3
2019-09-11T03:42:01Z,3
2019-09-11T03:43:20Z,3
2019-09-11T03:43:47Z,2
2019-09-11T03:43:47Z,1
2019-09-11T03:45:03Z,3
2019-09-11T03:46:16Z,3
2019-09-11T03:48:06Z,2
2019-09-11T03:49:28Z,3
2019-09-11T03:51:27Z,3
2019-09-11T03:55:12Z,3
2019-09-11T03:56:09Z,3
2019-09-11T03:57:00Z,3
2019-09-11T03:58:04Z,3
2019-09-11T03:58:54Z,3
2019-09-11T04:02:12Z,3
2019-09-11T04:03:33Z,1
2019-09-11T04:07:15Z,3
2019-09-11T04:07:53Z,2
2019-09-11T04:10:16Z,2
2019-09-11T04:10:28Z,3
2019-09-11T04:11:19Z,3
2019-09-11T04:13:57Z,3
2019-09-11T04:18:22Z,3
2019-09-11T04:29:25Z,3
2019-09-11T04:36:52Z,3
2019-09-11T04:38:00Z,3
2019-09-11T04:38:50Z,3
2019-09-11T04:39:20Z,3
2019-09-11T04:39:56Z,3
2019-09-11T04:40:31Z,3
2019-09-11T04:41:41Z,3
2019-09-11T04:42:07Z,3
2019-09-11T04:42:34Z,3
2019-09-11T04:48:02Z,3
2019-09-11T04:58:36Z,2
2019-09-11T05:02:19Z,3
2019-09-11T05:03:07Z,2
2019-09-11T05:03:40Z,3
2019-09-11T05:34:28Z,3
2019-09-11T05:36:00Z,3
2019-09-11T05:39:01Z,2
2019-09-11T05:51:16Z,3
2019-09-11T05:51:41Z,3
2019-09-11T05:52:38Z,3
2019-09-11T05:55:40Z,3
2019-09-11T05:58:19Z,3
2019-09-11T06:00:49Z,1
2019-09-11T06:04:49Z,3
2019-09-11T06:05:36Z,3
2019-09-11T06:06:21Z,3
2019-09-11T06:07:57Z,3
2019-09-11T06:08:44Z,3
2019-09-11T06:10:54Z,3
2019-09-11T06:14:29Z,3
2019-09-11T06:19:11Z,3
2019-09-11T06:26:46Z,3
2019-09-11T06:29:08Z,3
2019-09-11T06:31:31Z,3
2019-09-11T06:34:15Z,3
2019-09-11T06:36:10Z,3
2019-09-11T06:37:31Z,3
2019-09-11T06:47:03Z,3
2019-09-11T06:50:08Z,3
2019-09-11T06:50:37Z,3
2019-09-11T06:55:30Z,3
2019-09-11T06:55:49Z,1
2019-09-11T07:05:21Z,1
2019-09-11T07:05:57Z,3
2019-09-11T07:07:07Z,1
2019-09-11T07:07:29Z,3
2019-09-11T07:09:17Z,3
2019-09-11T07:10:38Z,2
2019-09-11T07:10:47Z,3
2019-09-11T07:16:20Z,3
2019-09-11T07:17:46Z,1
2019-09-11T07:34:08Z,2
2019-09-11T07:47:59Z,3
2019-09-11T07:49:58Z,3
2019-09-11T07:53:49Z,3
2019-09-11T08:12:48Z,3
2019-09-11T08:25:21Z,3
2019-09-11T08:27:44Z,3
2019-09-11T08:28:44Z,3
2019-09-11T08:31:10Z,3
2019-09-11T08:37:49Z,3
2019-09-11T08:41:03Z,3
2019-09-11T08:44:40Z,2
2019-09-11T08:52:13Z,3
2019-09-11T09:01:49Z,3
2019-09-11T09:02:37Z,3
2019-09-11T09:03:25Z,3
2019-09-11T09:06:33Z,3
2019-09-11T09:09:46Z,3
2019-09-11T09:11:47Z,3
2019-09-11T09:18:07Z,3
2019-09-11T09:21:30Z,3
2019-09-11T09:23:55Z,3
2019-09-11T09:33:18Z,2
2019-09-11T09:53:43Z,3
2019-09-11T09:57:31Z,3
2019-09-11T09:59:15Z,3
2019-09-11T10:03:26Z,3
2019-09-11T10:06:13Z,3
2019-09-11T10:08:04Z,3
2019-09-11T10:08:42Z,3
2019-09-11T10:09:09Z,3
2019-09-11T10:11:09Z,3
2019-09-11T10:14:28Z,3
2019-09-11T10:16:31Z,3
2019-09-11T10:18:11Z,3
2019-09-11T10:21:58Z,3
2019-09-11T10:22:56Z,3
2019-09-11T10:23:42Z,3
2019-09-11T10:25:06Z,3
2019-09-11T10:25:54Z,3
2019-09-11T10:27:34Z,3
2019-09-11T10:28:33Z,3
2019-09-11T10:35:48Z,3
2019-09-11T10:39:09Z,1
2019-09-11T10:45:10Z,3
2019-09-11T10:48:51Z,3
2019-09-11T10:49:51Z,3
2019-09-11T10:52:33Z,3
2019-09-11T10:54:15Z,3
2019-09-11T10:59:14Z,3
2019-09-11T11:01:57Z,3
2019-09-11T11:02:21Z,2
2019-09-11T11:02:36Z,3
2019-09-11T11:04:43Z,3
2019-09-11T11:05:43Z,3
2019-09-11T11:06:47Z,3
2019-09-11T11:24:10Z,2
2019-09-11T11:26:29Z,3
2019-09-11T12:04:35Z,3
2019-09-11T12:17:01Z,3
2019-09-11T12:17:52Z,3
2019-09-11T12:20:42Z,3
2019-09-11T12:21:45Z,3
2019-09-11T12:22:10Z,3
2019-09-11T12:22:35Z,3
2019-09-11T12:23:04Z,3
2019-09-11T12:23:45Z,3
2019-09-11T12:25:34Z,3
2019-09-11T12:27:09Z,3
2019-09-11T12:31:41Z,3
2019-09-11T12:32:55Z,3
2019-09-11T12:35:48Z,3
2019-09-11T12:36:29Z,3
2019-09-11T12:37:41Z,2
2019-09-11T12:38:50Z,3
2019-09-11T12:40:23Z,3
2019-09-11T12:47:18Z,3
2019-09-11T12:50:48Z,3
2019-09-11T12:51:43Z,3
2019-09-11T12:53:35Z,3
2019-09-11T12:59:14Z,3
2019-09-11T13:04:39Z,3
2019-09-11T13:07:44Z,2
2019-09-11T13:08:48Z,3
2019-09-11T13:14:58Z,3
2019-09-11T13:19:50Z,3
2019-09-11T13:23:05Z,3
2019-09-11T13:23:39Z,3
2019-09-11T13:24:17Z,3
2019-09-11T13:35:45Z,3
2019-09-11T13:42:29Z,3
2019-09-11T14:14:29Z,3
2019-09-11T14:16:26Z,3
2019-09-11T14:18:29Z,2
2019-09-11T14:22:18Z,3
2019-09-11T14:23:17Z,3
2019-09-11T14:28:09Z,1
2019-09-11T14:28:40Z,3
2019-09-11T14:30:19Z,3
2019-09-11T14:38:10Z,3
2019-09-11T14:40:53Z,3
2019-09-11T14:42:12Z,3
2019-09-11T14:45:24Z,2
2019-09-11T14:58:10Z,3
2019-09-11T15:03:53Z,3
2019-09-11T15:04:56Z,3
2019-09-11T15:19:04Z,1
2019-09-11T15:19:55Z,1
2019-09-11T15:20:51Z,1
2019-09-11T15:24:11Z,1
2019-09-11T15:25:40Z,1
2019-09-11T15:29:14Z,1
2019-09-11T15:30:02Z,1
2019-09-11T15:33:51Z,1
2019-09-11T15:34:25Z,2
2019-09-11T15:34:49Z,1
2019-09-11T15:36:53Z,1
2019-09-11T15:39:45Z,1
2019-09-11T15:40:12Z,1
2019-09-11T15:42:03Z,1
2019-09-11T15:45:12Z,3
2019-09-11T15:55:25Z,1
2019-09-11T16:08:33Z,1
2019-09-11T16:15:17Z,1
2019-09-11T16:16:10Z,1
2019-09-11T16:28:02Z,3
2019-09-11T16:48:00Z,3
2019-09-11T16:48:49Z,3
2019-09-11T16:51:42Z,3
2019-09-11T16:56:47Z,1
2019-09-11T17:01:08Z,2
2019-09-11T17:15:42Z,1
2019-09-11T17:22:11Z,1
2019-09-11T17:26:31Z,1
2019-09-11T17:33:03Z,1
2019-09-11T17:34:25Z,1
2019-09-11T17:35:24Z,1
2019-09-11T17:42:32Z,1
2019-09-11T17:43:48Z,1
2019-09-11T17:46:01Z,1
2019-09-11T17:46:30Z,1
2019-09-11T17:48:03Z,1
2019-09-11T17:49:06Z,1
2019-09-11T17:49:34Z,1
2019-09-11T17:50:21Z,3
2019-09-11T17:50:25Z,1
2019-09-11T17:51:13Z,1
2019-09-11T17:52:28Z,2
2019-09-11T17:59:51Z,1
2019-09-11T18:03:17Z,2
2019-09-11T18:04:06Z,1
2019-09-11T18:08:08Z,3
2019-09-11T18:08:22Z,1
2019-09-11T18:09:01Z,3
2019-09-11T18:13:29Z,1
2019-09-11T18:14:31Z,3
2019-09-11T18:17:54Z,3
2019-09-11T18:18:25Z,1
2019-09-11T18:18:42Z,3
2019-09-11T18:33:43Z,1
2019-09-11T18:37:59Z,1
2019-09-11T18:40:34Z,2
2019-09-11T18:40:41Z,3
2019-09-11T18:46:30Z,1
2019-09-11T18:47:57Z,1
2019-09-11T18:48:28Z,1
2019-09-11T18:49:07Z,1
2019-09-11T18:49:42Z,1
2019-09-11T18:50:17Z,1
2019-09-11T18:50:51Z,1
2019-09-11T18:51:26Z,1
2019-09-11T18:52:01Z,1
2019-09-11T18:54:15Z,1
2019-09-11T18:55:29Z,1
2019-09-11T18:56:12Z,1
2019-09-11T19:00:43Z,1
2019-09-11T19:01:55Z,1
2019-09-11T19:02:25Z,1
2019-09-11T19:03:17Z,1
2019-09-11T19:15:06Z,3
2019-09-11T19:15:38Z,3
2019-09-11T19:19:28Z,1
2019-09-11T19:20:58Z,1
2019-09-11T19:21:44Z,2
2019-09-11T19:27:21Z,3
2019-09-11T19:28:02Z,2
2019-09-11T19:28:19Z,3
2019-09-11T19:28:53Z,2
2019-09-11T19:31:44Z,2
2019-09-11T19:34:28Z,1
2019-09-11T19:55:15Z,3
2019-09-11T19:59:32Z,1
2019-09-11T19:59:50Z,3
2019-09-11T20:05:09Z,3
2019-09-11T20:06:42Z,1
2019-09-11T20:12:32Z,1
2019-09-11T20:13:10Z,1
2019-09-11T20:14:36Z,1
2019-09-11T20:16:06Z,2
2019-09-11T20:16:58Z,2
2019-09-11T20:16:59Z,1
2019-09-11T20:23:09Z,2
2019-09-11T20:31:17Z,2
2019-09-11T20:34:56Z,2
2019-09-11T20:42:04Z,3
2019-09-11T20:43:36Z,1
2019-09-11T20:45:28Z,1
2019-09-11T20:49:08Z,3
2019-09-11T20:50:59Z,2
2019-09-11T20:50:59Z,3
2019-09-11T20:54:49Z,2
2019-09-11T20:55:18Z,2
2019-09-11T20:56:14Z,1
2019-09-11T20:56:44Z,2
2019-09-11T21:24:14Z,3
2019-09-11T21:32:25Z,3
2019-09-11T21:36:06Z,1
2019-09-11T21:46:10Z,2
2019-09-11T21:51:32Z,3
2019-09-11T21:56:40Z,1
2019-09-11T22:06:50Z,3
2019-09-11T22:07:31Z,1
2019-09-11T22:11:14Z,3
2019-09-11T22:15:47Z,1
2019-09-11T22:17:16Z,3
2019-09-11T22:21:11Z,2
2019-09-11T22:29:58Z,3
2019-09-11T22:42:33Z,3
2019-09-11T22:48:59Z,3
2019-09-11T22:52:44Z,3
2019-09-11T23:01:31Z,3
2019-09-11T23:04:31Z,3
2019-09-11T23:05:24Z,3
2019-09-11T23:06:14Z,3
2019-09-11T23:10:03Z,3
2019-09-11T23:24:06Z,3
2019-09-11T23:28:12Z,2
2019-09-11T23:40:51Z,3
2019-09-11T23:45:30Z,3
2019-09-11T23:48:07Z,3
2019-09-11T23:49:13Z,3
2019-09-11T23:51:45Z,3
2019-09-11T23:53:19Z,3
2019-09-12T00:05:49Z,3
2019-09-12T00:11:57Z,2
2019-09-12T00:45:50Z,1
2019-09-12T00:51:03Z,3
2019-09-12T00:52:18Z,3
2019-09-12T00:56:48Z,3
2019-09-12T00:58:38Z,3
2019-09-12T01:00:25Z,3
2019-09-12T01:02:19Z,3
2019-09-12T01:04:26Z,3
2019-09-12T01:07:44Z,3
2019-09-12T01:10:17Z,3
2019-09-12T01:11:56Z,3
2019-09-12T01:12:41Z,3
2019-09-12T01:14:12Z,3
2019-09-12T01:15:01Z,3
2019-09-12T01:16:33Z,3
2019-09-12T01:17:29Z,3
2019-09-12T01:18:19Z,3
2019-09-12T01:19:06Z,3
2019-09-12T01:24:53Z,3
2019-09-12T01:35:06Z,2
2019-09-12T01:36:12Z,3
2019-09-12T01:46:16Z,3
2019-09-12T01:47:27Z,3
2019-09-12T01:48:22Z,3
2019-09-12T01:49:37Z,2
2019-09-12T01:50:47Z,3
2019-09-12T01:58:45Z,3
2019-09-12T02:09:49Z,3
2019-09-12T02:16:11Z,1
2019-09-12T02:22:50Z,3
2019-09-12T02:53:03Z,3
2019-09-12T02:55:17Z,3
2019-09-12T02:56:32Z,3
2019-09-12T02:57:13Z,3
2019-09-12T02:59:45Z,3
2019-09-12T03:00:33Z,3
2019-09-12T03:01:49Z,3
2019-09-12T03:06:23Z,3
2019-09-12T03:08:50Z,3
2019-09-12T03:11:47Z,3
2019-09-12T03:13:32Z,2
2019-09-12T03:13:51Z,3
2019-09-12T03:22:43Z,3
2019-09-12T03:24:07Z,3
2019-09-12T03:26:17Z,3
2019-09-12T03:32:45Z,3
2019-09-12T03:33:30Z,3
2019-09-12T03:35:24Z,3
2019-09-12T03:37:39Z,3
2019-09-12T03:39:19Z,3
2019-09-12T03:40:15Z,3
2019-09-12T03:40:55Z,3
2019-09-12T03:43:55Z,3
2019-09-12T03:45:04Z,1
2019-09-12T03:49:33Z,2
2019-09-12T03:51:38Z,3
2019-09-12T03:52:12Z,3
2019-09-12T03:56:40Z,3
2019-09-12T04:00:37Z,3
2019-09-12T04:02:07Z,3
2019-09-12T04:05:09Z,1
2019-09-12T04:06:06Z,3
2019-09-12T04:06:52Z,3
2019-09-12T04:08:30Z,3
2019-09-12T04:14:11Z,3
2019-09-12T04:15:01Z,3
2019-09-12T04:30:20Z,3
2019-09-12T05:07:20Z,3
2019-09-12T05:10:17Z,3
2019-09-12T05:11:55Z,3
2019-09-12T05:14:12Z,2
2019-09-12T05:14:43Z,3
2019-09-12T05:16:02Z,3
2019-09-12T05:21:32Z,3
2019-09-12T05:26:51Z,3
2019-09-12T05:30:11Z,3
2019-09-12T05:32:11Z,3
2019-09-12T05:34:13Z,3
2019-09-12T05:37:37Z,3
2019-09-12T05:41:04Z,3
2019-09-12T05:42:42Z,3
2019-09-12T05:43:32Z,3
2019-09-12T05:45:29Z,3
2019-09-12T05:46:27Z,2
2019-09-12T05:51:51Z,3
2019-09-12T05:57:01Z,3
2019-09-12T05:58:58Z,3
2019-09-12T06:02:10Z,3
2019-09-12T06:02:41Z,3
2019-09-12T06:04:13Z,3
2019-09-12T06:05:57Z,3
2019-09-12T06:06:52Z,3
2019-09-12T06:07:42Z,3
2019-09-12T06:08:44Z,3
2019-09-12T06:10:48Z,3
2019-09-12T06:12:42Z,3
2019-09-12T06:14:52Z,3
2019-09-12T06:16:35Z,3
2019-09-12T06:18:55Z,1
2019-09-12T06:20:12Z,1
2019-09-12T06:23:21Z,3
2019-09-12T06:25:03Z,3
2019-09-12T06:25:52Z,3
2019-09-12T06:27:02Z,3
2019-09-12T06:29:27Z,1
2019-09-12T06:40:59Z,3
2019-09-12T07:12:53Z,3
2019-09-12T07:13:31Z,2
2019-09-12T07:15:28Z,2
2019-09-12T07:18:52Z,3
2019-09-12T07:20:56Z,3
2019-09-12T07:22:51Z,3
2019-09-12T07:23:10Z,1
2019-09-12T07:23:37Z,3
2019-09-12T07:25:04Z,3
2019-09-12T07:25:55Z,3
2019-09-12T07:29:53Z,3
2019-09-12T07:32:04Z,3
2019-09-12T07:33:10Z,3
2019-09-12T07:36:16Z,3
2019-09-12T07:39:17Z,3
2019-09-12T07:41:15Z,3
2019-09-12T07:42:18Z,3
2019-09-12T07:43:05Z,3
2019-09-12T07:44:17Z,3
2019-09-12T07:45:15Z,1
2019-09-12T07:49:06Z,2
2019-09-12T07:51:29Z,2
2019-09-12T07:53:08Z,2
2019-09-12T07:55:03Z,2
2019-09-12T07:55:45Z,2
2019-09-12T07:56:44Z,2
2019-09-12T07:57:35Z,2
2019-09-12T07:58:08Z,1
2019-09-12T08:24:08Z,2
2019-09-12T08:57:04Z,3
2019-09-12T08:58:43Z,2
2019-09-12T09:40:13Z,2
2019-09-12T09:40:55Z,1
2019-09-12T09:43:29Z,2
2019-09-12T09:45:18Z,1
2019-09-12T09:54:21Z,2
2019-09-12T10:06:25Z,1
2019-09-12T10:22:12Z,2
2019-09-12T11:10:43Z,3
2019-09-12T11:56:42Z,2
2019-09-12T12:00:55Z,2
2019-09-12T12:01:35Z,2
2019-09-12T12:08:29Z,3
2019-09-12T12:17:08Z,3
2019-09-12T12:17:42Z,2
2019-09-12T12:17:42Z,3
2019-09-12T12:18:30Z,3
2019-09-12T12:19:18Z,3
2019-09-12T12:22:07Z,3
2019-09-12T12:25:08Z,3
2019-09-12T12:30:47Z,3
2019-09-12T12:37:08Z,3
2019-09-12T12:37:43Z,3
2019-09-12T12:39:12Z,3
2019-09-12T12:43:48Z,3
2019-09-12T12:52:36Z,3
2019-09-12T12:57:57Z,3
2019-09-12T13:14:48Z,3
2019-09-12T13:23:30Z,3
2019-09-12T13:25:21Z,1
2019-09-12T13:25:26Z,3
2019-09-12T13:35:55Z,3
2019-09-12T13:36:51Z,3
2019-09-12T13:46:15Z,2
2019-09-12T13:52:51Z,3
2019-09-12T13:57:17Z,3
2019-09-12T13:58:14Z,3
2019-09-12T14:01:26Z,3
2019-09-12T14:07:05Z,2
2019-09-12T14:12:18Z,3
2019-09-12T14:15:38Z,3
2019-09-12T14:16:46Z,3
2019-09-12T14:19:12Z,3
2019-09-12T14:22:38Z,3
2019-09-12T14:24:06Z,3
2019-09-12T14:25:48Z,3
2019-09-12T14:29:12Z,3
2019-09-12T14:34:30Z,3
2019-09-12T14:35:24Z,3
2019-09-12T14:38:25Z,3
2019-09-12T15:12:37Z,1
2019-09-12T15:12:43Z,2
2019-09-12T15:13:07Z,1
2019-09-12T15:13:37Z,1
2019-09-12T15:14:27Z,1
2019-09-12T15:14:57Z,1
2019-09-12T15:15:27Z,1
2019-09-12T15:16:08Z,1
2019-09-12T15:17:08Z,1
2019-09-12T15:20:05Z,1
2019-09-12T15:20:45Z,1
2019-09-12T15:21:15Z,1
2019-09-12T15:21:45Z,1
2019-09-12T15:23:03Z,1
2019-09-12T15:24:45Z,2
2019-09-12T15:25:30Z,1
2019-09-12T15:27:14Z,1
2019-09-12T15:27:16Z,2
2019-09-12T15:30:31Z,2
2019-09-12T15:31:26Z,1
2019-09-12T15:33:35Z,3
2019-09-12T15:34:55Z,1
2019-09-12T15:41:50Z,1
2019-09-12T15:43:06Z,1
2019-09-12T15:44:16Z,1
2019-09-12T15:49:30Z,3
2019-09-12T15:50:29Z,3
2019-09-12T16:06:39Z,3
2019-09-12T16:07:33Z,3
2019-09-12T16:10:11Z,1
2019-09-12T16:13:15Z,3
2019-09-12T16:26:44Z,1
2019-09-12T16:28:14Z,3
2019-09-12T16:28:26Z,1
2019-09-12T16:29:49Z,3
2019-09-12T16:30:43Z,3
2019-09-12T16:31:36Z,1
2019-09-12T16:31:49Z,3
2019-09-12T16:32:49Z,3
2019-09-12T16:33:24Z,1
2019-09-12T16:35:13Z,1
2019-09-12T16:37:31Z,3
2019-09-12T16:38:20Z,3
2019-09-12T16:41:02Z,3
2019-09-12T16:41:53Z,3
2019-09-12T16:44:29Z,3
2019-09-12T16:46:02Z,3
2019-09-12T16:47:28Z,1
2019-09-12T16:50:35Z,2
2019-09-12T16:58:10Z,1
2019-09-12T16:59:16Z,2
2019-09-12T17:17:32Z,3
2019-09-12T17:23:46Z,3
2019-09-12T17:24:54Z,2
2019-09-12T17:25:20Z,3
2019-09-12T17:27:58Z,3
2019-09-12T17:29:04Z,3
2019-09-12T17:30:51Z,3
2019-09-12T17:32:21Z,3
2019-09-12T17:36:59Z,3
2019-09-12T17:39:40Z,3
2019-09-12T17:52:08Z,1
2019-09-12T18:12:40Z,3
2019-09-12T18:13:35Z,3
2019-09-12T18:14:29Z,3
2019-09-12T18:15:09Z,3
2019-09-12T18:15:11Z,1
2019-09-12T18:15:41Z,3
2019-09-12T18:16:27Z,1
2019-09-12T18:17:18Z,3
2019-09-12T18:19:18Z,1
2019-09-12T18:26:14Z,3
2019-09-12T18:28:12Z,2
2019-09-12T18:28:54Z,2
2019-09-12T18:29:51Z,3
2019-09-12T18:31:14Z,3
2019-09-12T18:34:45Z,3
2019-09-12T18:37:57Z,3
2019-09-12T18:49:27Z,3
2019-09-12T18:49:51Z,2
2019-09-12T18:50:10Z,3
2019-09-12T18:51:17Z,2
2019-09-12T18:56:13Z,3
2019-09-12T18:57:08Z,3
2019-09-12T18:58:03Z,3
2019-09-12T18:59:02Z,3
2019-09-12T19:07:09Z,3
2019-09-12T19:09:18Z,3
2019-09-12T19:10:11Z,3
2019-09-12T19:13:29Z,3
2019-09-12T19:16:59Z,3
2019-09-12T19:19:34Z,3
2019-09-12T19:21:14Z,1
2019-09-12T19:22:03Z,1
2019-09-12T19:22:47Z,2
2019-09-12T19:23:18Z,3
2019-09-12T19:24:19Z,3
2019-09-12T19:24:49Z,2
2019-09-12T19:27:07Z,2
2019-09-12T19:27:24Z,3
2019-09-12T19:28:14Z,1
2019-09-12T19:37:47Z,1
2019-09-12T19:38:46Z,1
2019-09-12T19:42:15Z,3
2019-09-12T19:43:25Z,2
2019-09-12T19:46:46Z,1
2019-09-12T19:50:17Z,3
2019-09-12T19:50:33Z,2
2019-09-12T19:51:26Z,2
2019-09-12T19:52:50Z,3
2019-09-12T19:55:06Z,3
2019-09-12T20:16:15Z,1
2019-09-12T20:27:44Z,3
2019-09-12T20:31:43Z,3
2019-09-12T20:32:38Z,3
2019-09-12T20:32:42Z,1
2019-09-12T20:34:02Z,3
2019-09-12T20:37:49Z,3
2019-09-12T20:39:33Z,2
2019-09-12T20:39:42Z,1
2019-09-12T20:42:15Z,1
2019-09-12T20:42:47Z,3
2019-09-12T20:44:17Z,3
2019-09-12T20:45:11Z,3
2019-09-12T20:46:53Z,3
2019-09-12T20:48:02Z,1
2019-09-12T20:48:10Z,3
2019-09-12T20:50:57Z,3
2019-09-12T20:51:15Z,2
2019-09-12T20:53:08Z,1
2019-09-12T20:53:45Z,1
2019-09-12T20:55:23Z,1
2019-09-12T20:56:25Z,1
2019-09-12T20:58:24Z,1
2019-09-12T20:59:22Z,1
2019-09-12T21:00:22Z,1
2019-09-12T21:02:27Z,1
2019-09-12T21:05:36Z,1
2019-09-12T21:07:30Z,1
2019-09-12T21:08:09Z,1
2019-09-12T21:09:16Z,1
2019-09-12T21:09:53Z,1
2019-09-12T21:10:58Z,1
2019-09-12T21:12:00Z,1
2019-09-12T21:14:48Z,3
2019-09-12T21:15:02Z,1
2019-09-12T21:24:07Z,3
2019-09-12T21:24:28Z,1
2019-09-12T21:25:36Z,1
2019-09-12T21:27:37Z,1
2019-09-12T21:32:36Z,1
2019-09-12T21:35:34Z,3
2019-09-12T21:36:42Z,1
2019-09-12T21:40:41Z,2
2019-09-12T21:41:23Z,1
2019-09-12T21:43:42Z,1
2019-09-12T21:50:45Z,2
2019-09-12T21:52:32Z,3
2019-09-12T21:58:44Z,2
2019-09-12T22:00:21Z,1
2019-09-12T22:17:26Z,1
2019-09-12T22:20:39Z,2
2019-09-12T22:21:20Z,3
